,Unnamed: 0,Unnamed: 0.1,Num_Cells_Strain1,Num_Cells_Strain2,t_deg,k_degA,k_degB,ratioS1,ratioS2,posS1,posS2,Stability,Survivors,New_Stability
8053,8053,411,5,7,46,0.1,0.3,0.5895010022712629,1.0379743819966394,"['[[ 87  60]', ' [ 54 128]', ' [163 -83]', ' [ 51 120]', ' [157  -7]]']","['[[-142   -7]', ' [ -21  165]', ' [ 151    5]', ' [ -21   33]', ' [-190 -119]', ' [-188 -126]', ' [ 123  -97]]']",0.7,0.3,1.0
8093,8093,451,5,7,12,0.1,0.3,0.5895010022712629,1.0379743819966394,"['[[ 87  60]', ' [ 54 128]', ' [163 -83]', ' [ 51 120]', ' [157  -7]]']","['[[-142   -7]', ' [ -21  165]', ' [ 151    5]', ' [ -21   33]', ' [-190 -119]', ' [-188 -126]', ' [ 123  -97]]']",0.6,0.3,1.0
8125,8125,483,5,7,12,0.3,0.5,0.5895010022712629,1.0379743819966394,"['[[ 87  60]', ' [ 54 128]', ' [163 -83]', ' [ 51 120]', ' [157  -7]]']","['[[-142   -7]', ' [ -21  165]', ' [ 151    5]', ' [ -21   33]', ' [-190 -119]', ' [-188 -126]', ' [ 123  -97]]']",0.8,0.7,1.0
8130,8130,488,5,7,24,0.3,0.5,0.5895010022712629,1.0379743819966394,"['[[ 87  60]', ' [ 54 128]', ' [163 -83]', ' [ 51 120]', ' [157  -7]]']","['[[-142   -7]', ' [ -21  165]', ' [ 151    5]', ' [ -21   33]', ' [-190 -119]', ' [-188 -126]', ' [ 123  -97]]']",0.8,0.7,1.0
8135,8135,493,5,7,36,0.3,0.5,0.5895010022712629,1.0379743819966394,"['[[ 87  60]', ' [ 54 128]', ' [163 -83]', ' [ 51 120]', ' [157  -7]]']","['[[-142   -7]', ' [ -21  165]', ' [ 151    5]', ' [ -21   33]', ' [-190 -119]', ' [-188 -126]', ' [ 123  -97]]']",0.8,0.7,1.0
8138,8138,496,5,7,24,0.1,0.3,0.5895010022712629,1.0379743819966394,"['[[ 87  60]', ' [ 54 128]', ' [163 -83]', ' [ 51 120]', ' [157  -7]]']","['[[-142   -7]', ' [ -21  165]', ' [ 151    5]', ' [ -21   33]', ' [-190 -119]', ' [-188 -126]', ' [ 123  -97]]']",0.7,0.3,1.0
8143,8143,501,7,8,12,0.1,0.3,0.6825305728513579,1.2186218619992384,"['[[-122   -7]', ' [ -54  -71]', ' [ -90  -72]', ' [ -28  -19]', ' [-131 -105]', ' [ -52  -56]', ' [ 115  196]]']","['[[-197   52]', ' [ -51   98]', ' [-155 -196]', ' [ 164 -183]', ' [ 121  127]', ' [   5   -6]', ' [  68  157]', ' [ 120 -111]]']",0.6,0.3,1.0
8170,8170,528,7,8,12,0.3,0.5,0.6825305728513579,1.2186218619992384,"['[[-122   -7]', ' [ -54  -71]', ' [ -90  -72]', ' [ -28  -19]', ' [-131 -105]', ' [ -52  -56]', ' [ 115  196]]']","['[[-197   52]', ' [ -51   98]', ' [-155 -196]', ' [ 164 -183]', ' [ 121  127]', ' [   5   -6]', ' [  68  157]', ' [ 120 -111]]']",0.8,0.7,1.0
8175,8175,533,7,8,24,0.3,0.5,0.6825305728513579,1.2186218619992384,"['[[-122   -7]', ' [ -54  -71]', ' [ -90  -72]', ' [ -28  -19]', ' [-131 -105]', ' [ -52  -56]', ' [ 115  196]]']","['[[-197   52]', ' [ -51   98]', ' [-155 -196]', ' [ 164 -183]', ' [ 121  127]', ' [   5   -6]', ' [  68  157]', ' [ 120 -111]]']",0.7,0.7,1.0
8201,8201,559,6,2,12,0.6,0.3,0.9879710516366176,0.6323904613543649,"['[[ 156  -27]', ' [-129  181]', ' [ -59  -59]', ' [-137   32]', ' [  17   96]', ' [-144  -30]]']","['[[ -72 -164]', ' [  15  -73]]']",0.9,0.9,1.0
8206,8206,564,6,2,24,0.6,0.3,0.9879710516366176,0.6323904613543649,"['[[ 156  -27]', ' [-129  181]', ' [ -59  -59]', ' [-137   32]', ' [  17   96]', ' [-144  -30]]']","['[[ -72 -164]', ' [  15  -73]]']",0.9,0.9,1.0
8211,8211,569,6,2,36,0.6,0.3,0.9879710516366176,0.6323904613543649,"['[[ 156  -27]', ' [-129  181]', ' [ -59  -59]', ' [-137   32]', ' [  17   96]', ' [-144  -30]]']","['[[ -72 -164]', ' [  15  -73]]']",0.9,0.9,1.0
8226,8226,584,9,5,24,0.6,0.3,1.0476887446070475,0.9954663231128272,"['[[-120  116]', ' [ 159  -11]', ' [ -80  177]', ' [-106   49]', ' [ 119 -104]', ' [-134 -143]', ' [  29  158]', ' [-111   19]', ' [ 151   45]]']","['[[ -55    7]', ' [ 167  -58]', ' [  38  184]', ' [ 130 -151]', ' [ 132   42]]']",0.8,0.9,1.0
8231,8231,589,9,5,36,0.6,0.3,1.0476887446070475,0.9954663231128272,"['[[-120  116]', ' [ 159  -11]', ' [ -80  177]', ' [-106   49]', ' [ 119 -104]', ' [-134 -143]', ' [  29  158]', ' [-111   19]', ' [ 151   45]]']","['[[ -55    7]', ' [ 167  -58]', ' [  38  184]', ' [ 130 -151]', ' [ 132   42]]']",0.9,0.9,1.0
8234,8234,592,1,3,36,0.3,0.5,0.0,0.6529871554106753,['[[173 -72]]'],"['[[-176 -173]', ' [ -15 -157]', ' [ -22  -28]]']",0.9,0.5,1.0
8239,8239,597,1,3,12,0.6,0.6,0.0,0.6529871554106753,['[[173 -72]]'],"['[[-176 -173]', ' [ -15 -157]', ' [ -22  -28]]']",0.9,0.9,1.0
8259,8259,617,9,5,36,0.1,0.3,1.0476887446070475,0.9954663231128272,"['[[-120  116]', ' [ 159  -11]', ' [ -80  177]', ' [-106   49]', ' [ 119 -104]', ' [-134 -143]', ' [  29  158]', ' [-111   19]', ' [ 151   45]]']","['[[ -55    7]', ' [ 167  -58]', ' [  38  184]', ' [ 130 -151]', ' [ 132   42]]']",0.8,0.9,1.0
8261,8261,619,9,5,46,0.1,0.3,1.0476887446070475,0.9954663231128272,"['[[-120  116]', ' [ 159  -11]', ' [ -80  177]', ' [-106   49]', ' [ 119 -104]', ' [-134 -143]', ' [  29  158]', ' [-111   19]', ' [ 151   45]]']","['[[ -55    7]', ' [ 167  -58]', ' [  38  184]', ' [ 130 -151]', ' [ 132   42]]']",0.9,0.3,1.0
8267,8267,625,9,5,12,0.3,0.3,1.0476887446070475,0.9954663231128272,"['[[-120  116]', ' [ 159  -11]', ' [ -80  177]', ' [-106   49]', ' [ 119 -104]', ' [-134 -143]', ' [  29  158]', ' [-111   19]', ' [ 151   45]]']","['[[ -55    7]', ' [ 167  -58]', ' [  38  184]', ' [ 130 -151]', ' [ 132   42]]']",0.4,0.5,1.0
8277,8277,635,9,5,36,0.3,0.3,1.0476887446070475,0.9954663231128272,"['[[-120  116]', ' [ 159  -11]', ' [ -80  177]', ' [-106   49]', ' [ 119 -104]', ' [-134 -143]', ' [  29  158]', ' [-111   19]', ' [ 151   45]]']","['[[ -55    7]', ' [ 167  -58]', ' [  38  184]', ' [ 130 -151]', ' [ 132   42]]']",0.3,0.5,1.0
8284,4,4,5,7,46,0.3,0.5,0.589501002271263,1.0379743819966394,"['[[ 87  60]', ' [ 54 128]', ' [163 -83]', ' [ 51 120]', ' [157  -7]]']","['[[-142   -7]', ' [ -21  165]', ' [ 151    5]', ' [ -21   33]', ' [-190 -119]', ' [-188 -126]', ' [ 123  -97]]']",0.9,0.9,1.0
8287,7,7,5,7,36,0.1,0.3,0.589501002271263,1.0379743819966394,"['[[ 87  60]', ' [ 54 128]', ' [163 -83]', ' [ 51 120]', ' [157  -7]]']","['[[-142   -7]', ' [ -21  165]', ' [ 151    5]', ' [ -21   33]', ' [-190 -119]', ' [-188 -126]', ' [ 123  -97]]']",0.7,0.5,1.0
8292,12,12,5,7,46,0.1,0.3,0.589501002271263,1.0379743819966394,"['[[ 87  60]', ' [ 54 128]', ' [163 -83]', ' [ 51 120]', ' [157  -7]]']","['[[-142   -7]', ' [ -21  165]', ' [ 151    5]', ' [ -21   33]', ' [-190 -119]', ' [-188 -126]', ' [ 123  -97]]']",0.7,0.5,1.0
8330,50,50,5,7,12,0.1,0.3,0.589501002271263,1.0379743819966394,"['[[ 87  60]', ' [ 54 128]', ' [163 -83]', ' [ 51 120]', ' [157  -7]]']","['[[-142   -7]', ' [ -21  165]', ' [ 151    5]', ' [ -21   33]', ' [-190 -119]', ' [-188 -126]', ' [ 123  -97]]']",0.6,0.1,1.0
8364,84,84,5,1,24,0.5,0.3,1.074030115589241,0.0,"['[[  30  179]', ' [ 186 -143]', ' [-200 -158]', ' [  18  118]', ' [  35   66]]']",['[[-126 -101]]'],0.9,0.9,1.0
8374,94,94,5,7,24,0.3,0.3,0.589501002271263,1.0379743819966394,"['[[ 87  60]', ' [ 54 128]', ' [163 -83]', ' [ 51 120]', ' [157  -7]]']","['[[-142   -7]', ' [ -21  165]', ' [ 151    5]', ' [ -21   33]', ' [-190 -119]', ' [-188 -126]', ' [ 123  -97]]']",0.6,0.9,1.0
8389,109,109,5,7,12,0.3,0.5,0.589501002271263,1.0379743819966394,"['[[ 87  60]', ' [ 54 128]', ' [163 -83]', ' [ 51 120]', ' [157  -7]]']","['[[-142   -7]', ' [ -21  165]', ' [ 151    5]', ' [ -21   33]', ' [-190 -119]', ' [-188 -126]', ' [ 123  -97]]']",0.8,0.9,1.0
8394,114,114,5,7,24,0.3,0.5,0.589501002271263,1.0379743819966394,"['[[ 87  60]', ' [ 54 128]', ' [163 -83]', ' [ 51 120]', ' [157  -7]]']","['[[-142   -7]', ' [ -21  165]', ' [ 151    5]', ' [ -21   33]', ' [-190 -119]', ' [-188 -126]', ' [ 123  -97]]']",0.8,0.9,1.0
8399,119,119,5,7,36,0.3,0.5,0.589501002271263,1.0379743819966394,"['[[ 87  60]', ' [ 54 128]', ' [163 -83]', ' [ 51 120]', ' [157  -7]]']","['[[-142   -7]', ' [ -21  165]', ' [ 151    5]', ' [ -21   33]', ' [-190 -119]', ' [-188 -126]', ' [ 123  -97]]']",0.8,0.9,1.0
8401,121,121,5,7,24,0.1,0.3,0.589501002271263,1.0379743819966394,"['[[ 87  60]', ' [ 54 128]', ' [163 -83]', ' [ 51 120]', ' [157  -7]]']","['[[-142   -7]', ' [ -21  165]', ' [ 151    5]', ' [ -21   33]', ' [-190 -119]', ' [-188 -126]', ' [ 123  -97]]']",0.7,0.3,1.0
8409,129,129,10,9,46,0.6,0.3,0.7869710159132086,1.054679895062766,"['[[ -28 -154]', ' [  57  183]', ' [-131   80]', ' [  -3  127]', ' [-101  -20]', ' [  95  159]', ' [  86   99]', ' [ 200  147]', ' [  40  128]', ' [-115   78]]']","['[[  66 -179]', ' [-167  -53]', ' [  51 -168]', ' [ 110  172]', ' [ 169 -129]', ' [ 179 -155]', ' [  26  104]', ' [ -24  -49]', ' [-114  196]]']",0.9,0.9,1.0
8413,133,133,10,9,36,0.1,0.3,0.7869710159132086,1.054679895062766,"['[[ -28 -154]', ' [  57  183]', ' [-131   80]', ' [  -3  127]', ' [-101  -20]', ' [  95  159]', ' [  86   99]', ' [ 200  147]', ' [  40  128]', ' [-115   78]]']","['[[  66 -179]', ' [-167  -53]', ' [  51 -168]', ' [ 110  172]', ' [ 169 -129]', ' [ 179 -155]', ' [  26  104]', ' [ -24  -49]', ' [-114  196]]']",0.9,0.7,1.0
8419,139,139,4,7,46,0.6,0.3,1.0317619278581074,1.202896938717117,"['[[ 135  -30]', ' [ 153   18]', ' [-124  -77]', ' [ 142  -52]]']","['[[-147  -68]', ' [ 154  -91]', ' [ 181  -20]', ' [ 125  -85]', ' [ 164   45]', ' [  27  146]', ' [  51   85]]']",0.8,0.9,1.0
8424,144,144,4,7,46,0.6,0.5,1.0317619278581074,1.202896938717117,"['[[ 135  -30]', ' [ 153   18]', ' [-124  -77]', ' [ 142  -52]]']","['[[-147  -68]', ' [ 154  -91]', ' [ 181  -20]', ' [ 125  -85]', ' [ 164   45]', ' [  27  146]', ' [  51   85]]']",0.9,0.9,1.0
8434,154,154,7,1,24,0.6,0.3,1.481777493751091,0.0,"['[[   8   22]', ' [-130  -33]', ' [ 133   94]', ' [  12   87]', ' [  21 -160]', ' [-161  185]', ' [-114 -130]]']",['[[-24 -34]]'],0.8,0.9,1.0
8437,157,157,7,1,46,0.6,0.3,1.481777493751091,0.0,"['[[   8   22]', ' [-130  -33]', ' [ 133   94]', ' [  12   87]', ' [  21 -160]', ' [-161  185]', ' [-114 -130]]']",['[[-24 -34]]'],0.9,0.5,1.0
8444,164,164,7,1,36,0.6,0.5,1.481777493751091,0.0,"['[[   8   22]', ' [-130  -33]', ' [ 133   94]', ' [  12   87]', ' [  21 -160]', ' [-161  185]', ' [-114 -130]]']",['[[-24 -34]]'],0.9,0.9,1.0
8445,165,165,4,7,12,0.3,0.3,1.0317619278581074,1.202896938717117,"['[[ 135  -30]', ' [ 153   18]', ' [-124  -77]', ' [ 142  -52]]']","['[[-147  -68]', ' [ 154  -91]', ' [ 181  -20]', ' [ 125  -85]', ' [ 164   45]', ' [  27  146]', ' [  51   85]]']",0.1,0.1,1.0
8513,233,233,10,9,12,0.3,0.3,0.7869710159132086,1.054679895062766,"['[[ -28 -154]', ' [  57  183]', ' [-131   80]', ' [  -3  127]', ' [-101  -20]', ' [  95  159]', ' [  86   99]', ' [ 200  147]', ' [  40  128]', ' [-115   78]]']","['[[  66 -179]', ' [-167  -53]', ' [  51 -168]', ' [ 110  172]', ' [ 169 -129]', ' [ 179 -155]', ' [  26  104]', ' [ -24  -49]', ' [-114  196]]']",0.9,0.7,1.0
8518,238,238,10,9,24,0.3,0.3,0.7869710159132086,1.054679895062766,"['[[ -28 -154]', ' [  57  183]', ' [-131   80]', ' [  -3  127]', ' [-101  -20]', ' [  95  159]', ' [  86   99]', ' [ 200  147]', ' [  40  128]', ' [-115   78]]']","['[[  66 -179]', ' [-167  -53]', ' [  51 -168]', ' [ 110  172]', ' [ 169 -129]', ' [ 179 -155]', ' [  26  104]', ' [ -24  -49]', ' [-114  196]]']",0.9,0.7,1.0
8523,243,243,10,9,36,0.3,0.3,0.7869710159132086,1.054679895062766,"['[[ -28 -154]', ' [  57  183]', ' [-131   80]', ' [  -3  127]', ' [-101  -20]', ' [  95  159]', ' [  86   99]', ' [ 200  147]', ' [  40  128]', ' [-115   78]]']","['[[  66 -179]', ' [-167  -53]', ' [  51 -168]', ' [ 110  172]', ' [ 169 -129]', ' [ 179 -155]', ' [  26  104]', ' [ -24  -49]', ' [-114  196]]']",0.8,0.7,1.0
8529,249,249,10,9,46,0.3,0.3,0.7869710159132086,1.054679895062766,"['[[ -28 -154]', ' [  57  183]', ' [-131   80]', ' [  -3  127]', ' [-101  -20]', ' [  95  159]', ' [  86   99]', ' [ 200  147]', ' [  40  128]', ' [-115   78]]']","['[[  66 -179]', ' [-167  -53]', ' [  51 -168]', ' [ 110  172]', ' [ 169 -129]', ' [ 179 -155]', ' [  26  104]', ' [ -24  -49]', ' [-114  196]]']",0.9,0.9,1.0
8559,279,279,6,2,12,0.6,0.3,0.9879710516366176,0.632390461354365,"['[[ 156  -27]', ' [-129  181]', ' [ -59  -59]', ' [-137   32]', ' [  17   96]', ' [-144  -30]]']","['[[ -72 -164]', ' [  15  -73]]']",0.9,0.9,1.0
8564,284,284,6,2,24,0.6,0.3,0.9879710516366176,0.632390461354365,"['[[ 156  -27]', ' [-129  181]', ' [ -59  -59]', ' [-137   32]', ' [  17   96]', ' [-144  -30]]']","['[[ -72 -164]', ' [  15  -73]]']",0.9,0.9,1.0
8568,288,288,6,2,36,0.6,0.3,0.9879710516366176,0.632390461354365,"['[[ 156  -27]', ' [-129  181]', ' [ -59  -59]', ' [-137   32]', ' [  17   96]', ' [-144  -30]]']","['[[ -72 -164]', ' [  15  -73]]']",0.9,0.7,1.0
8582,302,302,4,7,36,0.6,0.3,1.0317619278581074,1.202896938717117,"['[[ 135  -30]', ' [ 153   18]', ' [-124  -77]', ' [ 142  -52]]']","['[[-147  -68]', ' [ 154  -91]', ' [ 181  -20]', ' [ 125  -85]', ' [ 164   45]', ' [  27  146]', ' [  51   85]]']",0.8,0.5,1.0
8586,306,306,7,8,12,0.1,0.3,0.682530572851358,1.2186218619992384,"['[[-122   -7]', ' [ -54  -71]', ' [ -90  -72]', ' [ -28  -19]', ' [-131 -105]', ' [ -52  -56]', ' [ 115  196]]']","['[[-197   52]', ' [ -51   98]', ' [-155 -196]', ' [ 164 -183]', ' [ 121  127]', ' [   5   -6]', ' [  68  157]', ' [ 120 -111]]']",0.6,0.3,1.0
8613,333,333,7,8,12,0.3,0.5,0.682530572851358,1.2186218619992384,"['[[-122   -7]', ' [ -54  -71]', ' [ -90  -72]', ' [ -28  -19]', ' [-131 -105]', ' [ -52  -56]', ' [ 115  196]]']","['[[-197   52]', ' [ -51   98]', ' [-155 -196]', ' [ 164 -183]', ' [ 121  127]', ' [   5   -6]', ' [  68  157]', ' [ 120 -111]]']",0.8,0.7,1.0
8619,339,339,9,1,46,0.6,0.3,1.232240217574558,0.0,"['[[ -98  162]', ' [-116  -36]', ' [  24   -8]', ' [  69  196]', ' [-185 -100]', ' [  54   45]', ' [ 159   76]', ' [ -22 -151]', ' [ -93  -90]]']",['[[ -27 -110]]'],0.9,0.9,1.0
8624,344,344,9,1,12,0.6,0.5,1.232240217574558,0.0,"['[[ -98  162]', ' [-116  -36]', ' [  24   -8]', ' [  69  196]', ' [-185 -100]', ' [  54   45]', ' [ 159   76]', ' [ -22 -151]', ' [ -93  -90]]']",['[[ -27 -110]]'],0.9,0.9,1.0
8628,348,348,9,1,24,0.6,0.5,1.232240217574558,0.0,"['[[ -98  162]', ' [-116  -36]', ' [  24   -8]', ' [  69  196]', ' [-185 -100]', ' [  54   45]', ' [ 159   76]', ' [ -22 -151]', ' [ -93  -90]]']",['[[ -27 -110]]'],0.9,0.7,1.0
8648,368,368,9,1,24,0.6,0.3,1.232240217574558,0.0,"['[[ -98  162]', ' [-116  -36]', ' [  24   -8]', ' [  69  196]', ' [-185 -100]', ' [  54   45]', ' [ 159   76]', ' [ -22 -151]', ' [ -93  -90]]']",['[[ -27 -110]]'],0.9,0.7,1.0
8650,370,370,6,2,12,0.1,0.3,0.9879710516366176,0.632390461354365,"['[[ 156  -27]', ' [-129  181]', ' [ -59  -59]', ' [-137   32]', ' [  17   96]', ' [-144  -30]]']","['[[ -72 -164]', ' [  15  -73]]']",0.6,0.1,1.0
8669,389,389,10,2,12,0.3,0.5,0.8891708472306235,1.099131007708801,"['[[  82   40]', ' [   2   37]', ' [-110   95]', ' [-162  -10]', ' [-192 -153]', ' [ -34   42]', ' [  -5  -64]', ' [ 200    2]', ' [ 140    5]', ' [   5  133]]']","['[[-138  136]', ' [  94  173]]']",0.9,0.9,1.0
8673,393,393,10,2,24,0.1,0.3,0.8891708472306235,1.099131007708801,"['[[  82   40]', ' [   2   37]', ' [-110   95]', ' [-162  -10]', ' [-192 -153]', ' [ -34   42]', ' [  -5  -64]', ' [ 200    2]', ' [ 140    5]', ' [   5  133]]']","['[[-138  136]', ' [  94  173]]']",0.5,0.7,1.0
8679,399,399,10,2,12,0.6,0.3,0.8891708472306235,1.099131007708801,"['[[  82   40]', ' [   2   37]', ' [-110   95]', ' [-162  -10]', ' [-192 -153]', ' [ -34   42]', ' [  -5  -64]', ' [ 200    2]', ' [ 140    5]', ' [   5  133]]']","['[[-138  136]', ' [  94  173]]']",0.9,0.9,1.0
8683,403,403,10,2,24,0.6,0.3,0.8891708472306235,1.099131007708801,"['[[  82   40]', ' [   2   37]', ' [-110   95]', ' [-162  -10]', ' [-192 -153]', ' [ -34   42]', ' [  -5  -64]', ' [ 200    2]', ' [ 140    5]', ' [   5  133]]']","['[[-138  136]', ' [  94  173]]']",0.9,0.7,1.0
8688,408,408,10,2,36,0.6,0.3,0.8891708472306235,1.099131007708801,"['[[  82   40]', ' [   2   37]', ' [-110   95]', ' [-162  -10]', ' [-192 -153]', ' [ -34   42]', ' [  -5  -64]', ' [ 200    2]', ' [ 140    5]', ' [   5  133]]']","['[[-138  136]', ' [  94  173]]']",0.9,0.7,1.0
8693,413,413,10,2,36,0.1,0.3,0.8891708472306235,1.099131007708801,"['[[  82   40]', ' [   2   37]', ' [-110   95]', ' [-162  -10]', ' [-192 -153]', ' [ -34   42]', ' [  -5  -64]', ' [ 200    2]', ' [ 140    5]', ' [   5  133]]']","['[[-138  136]', ' [  94  173]]']",0.5,0.7,1.0
8699,419,419,10,2,24,0.6,0.5,0.8891708472306235,1.099131007708801,"['[[  82   40]', ' [   2   37]', ' [-110   95]', ' [-162  -10]', ' [-192 -153]', ' [ -34   42]', ' [  -5  -64]', ' [ 200    2]', ' [ 140    5]', ' [   5  133]]']","['[[-138  136]', ' [  94  173]]']",0.9,0.9,1.0
8703,423,423,10,2,12,0.6,0.6,0.8891708472306235,1.099131007708801,"['[[  82   40]', ' [   2   37]', ' [-110   95]', ' [-162  -10]', ' [-192 -153]', ' [ -34   42]', ' [  -5  -64]', ' [ 200    2]', ' [ 140    5]', ' [   5  133]]']","['[[-138  136]', ' [  94  173]]']",0.5,0.7,1.0
8708,428,428,7,8,24,0.3,0.5,0.682530572851358,1.2186218619992384,"['[[-122   -7]', ' [ -54  -71]', ' [ -90  -72]', ' [ -28  -19]', ' [-131 -105]', ' [ -52  -56]', ' [ 115  196]]']","['[[-197   52]', ' [ -51   98]', ' [-155 -196]', ' [ 164 -183]', ' [ 121  127]', ' [   5   -6]', ' [  68  157]', ' [ 120 -111]]']",0.7,0.7,1.0
8713,433,433,10,2,24,0.6,0.6,0.8891708472306235,1.099131007708801,"['[[  82   40]', ' [   2   37]', ' [-110   95]', ' [-162  -10]', ' [-192 -153]', ' [ -34   42]', ' [  -5  -64]', ' [ 200    2]', ' [ 140    5]', ' [   5  133]]']","['[[-138  136]', ' [  94  173]]']",0.3,0.7,1.0
8718,438,438,10,2,36,0.6,0.6,0.8891708472306235,1.099131007708801,"['[[  82   40]', ' [   2   37]', ' [-110   95]', ' [-162  -10]', ' [-192 -153]', ' [ -34   42]', ' [  -5  -64]', ' [ 200    2]', ' [ 140    5]', ' [   5  133]]']","['[[-138  136]', ' [  94  173]]']",0.3,0.7,1.0
8723,443,443,10,2,46,0.6,0.6,0.8891708472306235,1.099131007708801,"['[[  82   40]', ' [   2   37]', ' [-110   95]', ' [-162  -10]', ' [-192 -153]', ' [ -34   42]', ' [  -5  -64]', ' [ 200    2]', ' [ 140    5]', ' [   5  133]]']","['[[-138  136]', ' [  94  173]]']",0.4,0.7,1.0
8728,448,448,10,2,46,0.1,0.3,0.8891708472306235,1.099131007708801,"['[[  82   40]', ' [   2   37]', ' [-110   95]', ' [-162  -10]', ' [-192 -153]', ' [ -34   42]', ' [  -5  -64]', ' [ 200    2]', ' [ 140    5]', ' [   5  133]]']","['[[-138  136]', ' [  94  173]]']",0.9,0.7,1.0
8743,463,463,7,8,36,0.3,0.5,0.682530572851358,1.2186218619992384,"['[[-122   -7]', ' [ -54  -71]', ' [ -90  -72]', ' [ -28  -19]', ' [-131 -105]', ' [ -52  -56]', ' [ 115  196]]']","['[[-197   52]', ' [ -51   98]', ' [-155 -196]', ' [ 164 -183]', ' [ 121  127]', ' [   5   -6]', ' [  68  157]', ' [ 120 -111]]']",0.9,0.7,1.0
8746,466,466,7,8,24,0.1,0.3,0.682530572851358,1.2186218619992384,"['[[-122   -7]', ' [ -54  -71]', ' [ -90  -72]', ' [ -28  -19]', ' [-131 -105]', ' [ -52  -56]', ' [ 115  196]]']","['[[-197   52]', ' [ -51   98]', ' [-155 -196]', ' [ 164 -183]', ' [ 121  127]', ' [   5   -6]', ' [  68  157]', ' [ 120 -111]]']",0.5,0.3,1.0
8754,474,474,7,8,46,0.6,0.3,0.682530572851358,1.2186218619992384,"['[[-122   -7]', ' [ -54  -71]', ' [ -90  -72]', ' [ -28  -19]', ' [-131 -105]', ' [ -52  -56]', ' [ 115  196]]']","['[[-197   52]', ' [ -51   98]', ' [-155 -196]', ' [ 164 -183]', ' [ 121  127]', ' [   5   -6]', ' [  68  157]', ' [ 120 -111]]']",0.8,0.9,1.0
8757,477,477,7,8,36,0.1,0.3,0.682530572851358,1.2186218619992384,"['[[-122   -7]', ' [ -54  -71]', ' [ -90  -72]', ' [ -28  -19]', ' [-131 -105]', ' [ -52  -56]', ' [ 115  196]]']","['[[-197   52]', ' [ -51   98]', ' [-155 -196]', ' [ 164 -183]', ' [ 121  127]', ' [   5   -6]', ' [  68  157]', ' [ 120 -111]]']",0.5,0.5,1.0
8762,482,482,7,8,46,0.1,0.3,0.682530572851358,1.2186218619992384,"['[[-122   -7]', ' [ -54  -71]', ' [ -90  -72]', ' [ -28  -19]', ' [-131 -105]', ' [ -52  -56]', ' [ 115  196]]']","['[[-197   52]', ' [ -51   98]', ' [-155 -196]', ' [ 164 -183]', ' [ 121  127]', ' [   5   -6]', ' [  68  157]', ' [ 120 -111]]']",0.7,0.5,1.0
8769,489,489,10,2,12,0.1,0.3,0.8891708472306235,1.099131007708801,"['[[  82   40]', ' [   2   37]', ' [-110   95]', ' [-162  -10]', ' [-192 -153]', ' [ -34   42]', ' [  -5  -64]', ' [ 200    2]', ' [ 140    5]', ' [   5  133]]']","['[[-138  136]', ' [  94  173]]']",0.5,0.9,1.0
8789,509,509,2,2,12,0.6,0.3,0.671196205155229,1.708051898125647,"['[[ -33 -127]', ' [  92 -174]]']","['[[ 176   -9]', ' [-150 -105]]']",0.9,0.9,1.0
8792,512,512,2,2,12,0.6,0.6,0.671196205155229,1.708051898125647,"['[[ -33 -127]', ' [  92 -174]]']","['[[ 176   -9]', ' [-150 -105]]']",0.8,0.5,1.0
8843,563,563,2,4,36,0.6,0.3,0.2574894299615229,0.4099308502379906,"['[[154  97]', ' [113  42]]']","['[[-101   38]', ' [-109  105]', ' [ -92  200]', ' [-159  190]]']",0.9,0.7,1.0
8848,568,568,2,4,12,0.6,0.6,0.2574894299615229,0.4099308502379906,"['[[154  97]', ' [113  42]]']","['[[-101   38]', ' [-109  105]', ' [ -92  200]', ' [-159  190]]']",0.9,0.7,1.0
8854,574,574,2,4,24,0.6,0.6,0.2574894299615229,0.4099308502379906,"['[[154  97]', ' [113  42]]']","['[[-101   38]', ' [-109  105]', ' [ -92  200]', ' [-159  190]]']",0.9,0.9,1.0
8857,577,577,2,4,36,0.6,0.6,0.2574894299615229,0.4099308502379906,"['[[154  97]', ' [113  42]]']","['[[-101   38]', ' [-109  105]', ' [ -92  200]', ' [-159  190]]']",0.9,0.5,1.0
8864,584,584,7,10,12,0.1,0.3,0.8677342136851599,0.863218929930563,"['[[  32   30]', ' [   9 -115]', ' [-191 -182]', ' [  88  -64]', ' [ 124 -186]', ' [-156  -37]', ' [ 149  -98]]']","['[[ -52  131]', ' [-180   32]', ' [ -83  170]', ' [-159   22]', ' [ -42  -93]', ' [  -6    6]', ' [ 147   40]', ' [ -41   95]', ' [ 157  148]', ' [-172 -125]]']",0.7,0.9,1.0
8918,638,638,8,5,36,0.3,0.3,1.159105105142325,0.7207237713289406,"['[[ -89 -125]', ' [-103   92]', ' [-108  -39]', ' [ 168  -42]', ' [ -33 -177]', ' [-144 -145]', ' [-140  125]', ' [  26   -2]]']","['[[-196   54]', ' [-175   -8]', ' [-100   46]', ' [-167 -103]', ' [ -38   38]]']",0.7,0.7,1.0
8928,648,648,8,5,12,0.3,0.5,1.159105105142325,0.7207237713289406,"['[[ -89 -125]', ' [-103   92]', ' [-108  -39]', ' [ 168  -42]', ' [ -33 -177]', ' [-144 -145]', ' [-140  125]', ' [  26   -2]]']","['[[-196   54]', ' [-175   -8]', ' [-100   46]', ' [-167 -103]', ' [ -38   38]]']",0.6,0.7,1.0
